url	download_complete
cwicsocal18.ics.uci.edu?p=28	complete
wics.ics.uci.edu/wics-fall-quarter-week-4-twitter-qa-and-info-session?share=google-plus-1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Flive-video-on-cnn-glimpse-into-the-future%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop%2Fattachment%2F008%2F	complete
cwicsocal18.ics.uci.edu?p=26	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fweek-6-homework-help%2F&format=xml	complete
ngs.ics.uci.edu?p=880	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fawards-and-accomplishments%2F	complete
ngs.ics.uci.edu/seraja-9-goes-live	complete
computableplant.ics.uci.edu/~companib	complete
wics.ics.uci.edu/mock-interview?share=facebook	complete
cml.ics.uci.edu?p=661	complete
wics.ics.uci.edu?p=1641	complete
cml.ics.uci.edu?p=667	complete
wics.ics.uci.edu?p=1132	complete
ngs.ics.uci.edu/great-opportunity-for-video-researchers/feed	complete
mswe.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmswe.ics.uci.edu%2Fadmissions%2Finformation_sessions%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fawards-and-accomplishments%2F41348340255_3269e86488_k%2F&format=xml	complete
sana.ics.uci.edu/results	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F02%2Fanandkumar-receives-early-career-sloan-research-fellowship%2F&format=xml	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-login.php	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fletter-of-recommendation-workshop%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-3-wics-games%2F&format=xml	complete
ngs.ics.uci.edu/going-to-acm-multimedia-2005	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fweek-3-resume-workshop%2F&format=xml	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fknocap%2F&format=xml	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fvision-and-image-analysis-papers%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2017-week-3-wics-games%2F	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Falumni%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthe-new-age-of-innovation%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Ft-shirt-design-contest%2F&format=xml	complete
cml.ics.uci.edu/2015/05/center-member-and-ics-dean-hal-stern-to-help-lead-national-effort-to-improve-criminal-evidence-analysis-cut-wrongful-convictions/feed	complete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fjianfeng-won-the-google-graduate-student-award-in-ics%2F	complete
cloudberry.ics.uci.edu/cloudberry-at-acm-sigspatial-2016	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2017%2F11%2Fphd-students-win-best-poster-awards%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fexperiential-analysis%2F&format=xml	complete
ngs.ics.uci.edu/tag/cyber-physical/feed	complete
cml.ics.uci.edu/category/aiml	complete
www.ics.uci.edu/~andre	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=smehrotr	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fvisual-search-on-mobile-phones%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fwics-study-session-2%2F	complete
www.ics.uci.edu/community/news/press/view_press?id=94	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Friot-tour-2%2F&format=xml	complete
cml.ics.uci.edu/2014/09/fall-2014/feed	complete
ngs.ics.uci.edu/tag/causality	complete
wics.ics.uci.edu/wics-is-awarded-the-ncwit-student-seed-fund/ncwit/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Feventweb-symposium%2F&format=xml	complete
ngs.ics.uci.edu/in-greece	complete
emj.ics.uci.edu?p=24	complete
emj.ics.uci.edu?p=27	complete
wics.ics.uci.edu/cia-info-session-with-wics?afg15_page_id=1	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F11%2Feric-mjolsness-named-american-association-for-the-advancement-of-science-fellow%2F	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fi-htm%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmemories-uday-sengupta%2F&format=xml	complete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fhello-world%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fbeginning-of-the-quarter-general-meeting%2F	complete
www.ics.uci.edu/~rcammaro	complete
chenli.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchenli.ics.uci.edu%2Fstudents%2F	complete
wics.ics.uci.edu/wics-mock-interviews	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/author/chenli/feed	complete
wics.ics.uci.edu/wics-littlebits-workshops?afg30_page_id=2	complete
wics.ics.uci.edu/wics-littlebits-workshops?afg30_page_id=3	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-0-anteater-involvement-fair%2F&format=xml	complete
wics.ics.uci.edu/wics-littlebits-workshops?afg30_page_id=1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbai-is-no-more-with-us%2F&format=xml	complete
ngs.ics.uci.edu/personal/education/feed	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw6.txt	complete
wics.ics.uci.edu/verizon-info-session	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fthe-portal-2%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fics-banquet%2F	complete
wics.ics.uci.edu/studying-with-wics?share=google-plus-1	complete
ngs.ics.uci.edu?p=404	complete
ngs.ics.uci.edu/tag/oral-stories	complete
ngs.ics.uci.edu?p=403	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch7/Ch7WinBUGScode.odc	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fterrorism-in-india%2F&format=xml	complete
ngs.ics.uci.edu?p=964	complete
ngs.ics.uci.edu/facebook-in-india/feed	complete
wics.ics.uci.edu?p=2274	complete
ngs.ics.uci.edu/acm-multimedia-2007-day-2/feed	complete
wics.ics.uci.edu/girls-who-code	complete
wics.ics.uci.edu/2014/11	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fletter-of-recommendation-workshop%2F8418211828_c9d1dba579_c%2F&format=xml	complete
ngs.ics.uci.edu/international-academic-research-perspectives	complete
www.ics.uci.edu/~fowlkes/software.html	complete
ngs.ics.uci.edu?p=962	complete
emj.ics.uci.edu/grand-questions	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffolk-computing-or-100-computer%2F&format=xml	complete
chenli.ics.uci.edu/wp-login.php?action=lostpassword	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nalini	complete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fresources%2Fknowledge-repository%2F&format=xml	complete
www.ics.uci.edu/statistics/grad/index.php	complete
www.ics.uci.edu/%7Eschark	complete
ngs.ics.uci.edu/tag/foodie	complete
wics.ics.uci.edu/fall-quarter-update/8322267881_97e253a538_c	complete
wics.ics.uci.edu/fall-quarter-2017-week-5-wics-mentorship-reveal	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories2%2F	complete
wics.ics.uci.edu/wics-goes-to-blizzard?share=twitter	complete
wics.ics.uci.edu/first-android-app-development-meeting?share=google-plus-1	complete
ngs.ics.uci.edu/objective-self-6-from-an-individual-to-society	complete
ngs.ics.uci.edu/geeks-like-complexity	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fpapers%2Fbooks%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fproject-meeting-3%2F	complete
wics.ics.uci.edu/hello-world/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fin-singapore%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbetter-search-through-people%2F	complete
wics.ics.uci.edu?p=914	complete
wics.ics.uci.edu?p=916	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2F	complete
www.ics.uci.edu/~smyth	complete
wics.ics.uci.edu/recurse-center?share=twitter	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwhen-20%2F&format=xml	complete
ngs.ics.uci.edu/indian-weddings	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-update%2Fimg_0029%2F	complete
wics.ics.uci.edu/android-app-finale?share=google-plus-1	complete
www.ics.uci.edu/ugrad/honors	complete
ngs.ics.uci.edu?p=1234	complete
ngs.ics.uci.edu?p=1237	complete
ngs.ics.uci.edu?p=1230	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2015%2F03%2Fspring-2015%2F&format=xml	complete
ngs.ics.uci.edu?p=1232	complete
ngs.ics.uci.edu/a-new-folk-art-self-photographs	complete
wics.ics.uci.edu/wics-fall-quarter-week-3-wics-games?share=twitter	complete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers?share=facebook	complete
wics.ics.uci.edu/week-5-facebook-women-panel?share=twitter	complete
ngs.ics.uci.edu/tag/experiential-data/feed	complete
www.ics.uci.edu/~gopi/Resume.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpersonal-analytics%2F&format=xml	complete
cml.ics.uci.edu/2014/09/2014_google	complete
ngs.ics.uci.edu/verbs-and-nouns-on-the-web	complete
wics.ics.uci.edu/event/martin-luther-king-day-2	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fresearch%2Fpresentations%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fabout-community-outreach%2F	complete
wics.ics.uci.edu/girlsknowcs-conference?afg77_page_id=2	complete
ngs.ics.uci.edu/young-engineering-students	complete
ngs.ics.uci.edu/back-after-fires/feed	complete
www.ics.uci.edu/community/news/press	complete
ngs.ics.uci.edu/good-friends/feed	complete
emj.ics.uci.edu/papers/optimization-papers	complete
cwicsocal18.ics.uci.edu/program	complete
cml.ics.uci.edu/2011/09/2011_scmlworkshop	complete
emj.ics.uci.edu?p=65	complete
wics.ics.uci.edu/wics-fall-quarter-2017-week-2-mentorship-mixer	complete
wics.ics.uci.edu/aspire-it-camp-techie-girls	complete
ngs.ics.uci.edu/face-recognition-engine	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Faugmented-reality-comes-of-age%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fprevious-officers%2F	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcareer%2Fpersonal-branding-marketing%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fproject-meeting-7%2F	complete
ngs.ics.uci.edu?p=368	complete
ngs.ics.uci.edu?p=369	complete
ngs.ics.uci.edu?p=366	complete
ngs.ics.uci.edu?p=367	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcyber-and-real-cybereal%2F	complete
ngs.ics.uci.edu?p=365	complete
mcs.ics.uci.edu?p=468	complete
wics.ics.uci.edu/feed?attachment_id=266	complete
mcs.ics.uci.edu?p=519	complete
mcs.ics.uci.edu?p=517	incomplete
wics.ics.uci.edu/feed?attachment_id=269	complete
www.ics.uci.edu/informatics	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fmock-technical-interviews%2F&format=xml	complete
www.ics.uci.edu/%7Emagda/Courses/ics167/projects.html	complete
www.ics.uci.edu/%7Ewscacchi/Pubs-Process.html	complete
www.ics.uci.edu/%7Emagda/papers.html	complete
ngs.ics.uci.edu/image-search-in-multiple-languages	complete
cml.ics.uci.edu/2009/04/2009_fellowships	complete
wics.ics.uci.edu/wics-first-general-spring-quarter-meeting?share=twitter	complete
ngs.ics.uci.edu/aggressiveness-in-start-ups/feed	complete
cml.ics.uci.edu/2012/09/fall-2012	complete
ngs.ics.uci.edu/pervasive-computing	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwiti-comes-to-uci%2F&format=xml	complete
www.ics.uci.edu/~chair/joining.html	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fphoto-jan-08-18-39-43-2%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcyber-persona%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthe-state-of-venture-capital%2F&format=xml	complete
www.ics.uci.edu/~kibler	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwords-atoms-of-semantics%2F&format=xml	complete
wics.ics.uci.edu?p=1924	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fresearch%2Fpast-projects%2Flighthouse%2F&format=xml	complete
ngs.ics.uci.edu/the-nets-next-10-years/feed	complete
wics.ics.uci.edu/fall-quarter-2016-first-general-meeting?share=twitter	complete
cml.ics.uci.edu/2013/08/2013_anima/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fknee-surgery%2F&format=xml	complete
wics.ics.uci.edu/fall-quarter-2016-week-1-mentorship-mixer?share=google-plus-1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fancient-photo-gallery-in-modern-phones%2F	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fcalculational-papers%2F&format=xml	complete
www.ics.uci.edu/~bic/messengers/index.html	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F06%2Fcenter-member-smyth-to-head-new-data-science-initiative%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fipod-for-print%2F&format=xml	complete
ngs.ics.uci.edu/tag/should	complete
cloudberry.ics.uci.edu/comments/feed	complete
wics.ics.uci.edu/xmlrpc.php	complete
ngs.ics.uci.edu/tag/could-bold-thinking/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fvnit-golden-jubilee%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2018%2F08%2Ftwo-new-nsf-awards-in-machine-learning-for-sameer-singh%2F&format=xml	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fresearch%2Fcrowd-fault-localization%2F&format=xml	incomplete
wics.ics.uci.edu?p=468	incomplete
wics.ics.uci.edu?p=469	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcreating-health-persona%2Fsensors-to-persona%2F&format=xml	complete
wics.ics.uci.edu?p=462	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwifi-at-mumbai-airport%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fgoogle-will-touch-everything%2F	complete
ngs.ics.uci.edu/seraja-product-development/feed	complete
wics.ics.uci.edu/event/week-3-swe-industry-networking-night?ical=1	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Faiml%2Fml-reading-group%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsituation-awareness-and-control%2F&format=xml	complete
wics.ics.uci.edu/event/project-meeting-4?ical=1	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2F5%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-first-general-spring-quarter-meeting%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-1%2F&format=xml	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2F	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz%2F13-02-03-toy-hacker-010%2F&format=xml	complete
www.ics.uci.edu/~cs224	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcurrent-technical-trends-in-internet%2F	incomplete
www.ics.uci.edu/~stasio/winter06/Homeworks/sol5.txt	incomplete
www.ics.uci.edu/~cs223	complete
ngs.ics.uci.edu/convergence-in-search-and-databases/feed	complete
sdcl.ics.uci.edu/papers/books/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fback-after-fires%2F	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fabout-ramesh%2Fnews%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffocused-microblogs-fmbs-going-beyond-twitter%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fworld-wide-tv-network%2F&format=xml	complete
cloudberry.ics.uci.edu/prof-li-gave-talks-about-cloudberry-at-huawei-google-teradata-and-arl	complete
www.ics.uci.edu/~pfbaldi	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/cowabortiondata.txt	incomplete
ngs.ics.uci.edu/obama-victory-indian-sc-ruling	incomplete
ngs.ics.uci.edu/phone-as-identity/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwinter-quarter-2017-mock-technical-interviews-prep-workshop%2F&format=xml	complete
cloudberry.ics.uci.edu/best-data-visualization-award/feed	complete
wics.ics.uci.edu/spring-quarter-2017-week-3-blizzard-tour?share=twitter	complete
cloudberry.ics.uci.edu/documentation	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-pwc-info-session?share=google-plus-1	complete
ngs.ics.uci.edu/jim-gray	incomplete
ngs.ics.uci.edu/e2e-environment-to-environment-communications	incomplete
wics.ics.uci.edu/event/project-meeting-6/feed	complete
www.ics.uci.edu/community/news/view_news?id=1422	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fneed-consolidation-of-experiences-and-making-them-actionable%2F&format=xml	complete
wics.ics.uci.edu/girls-who-code/feed	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fhealth-intelligence%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fredfin-resume-workshop%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fspring-quarter-2017-week-1-general-meeting%2F	incomplete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fgrand-questions%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ftowards-natural-interfaces%2F	complete
ngs.ics.uci.edu/tag/photosharing	incomplete
vision.ics.uci.edu/sccv	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fphotos-are-more-than-fleeting-experiences%2F	incomplete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers?afg2_page_id=2	complete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers?afg2_page_id=3	incomplete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers?afg2_page_id=1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fdrama-architecture-and-computers%2F	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fcomputational-biology-papers%2F	incomplete
cml.ics.uci.edu/2013/03/spring-2013/feed	complete
wics.ics.uci.edu/category/news/feed	complete
ngs.ics.uci.edu/folk-computing-a-scenario-from-2013/feed	incomplete
wics.ics.uci.edu/fall-quarter-update/8320259749_9a05d5b2c8_b	incomplete
www.ics.uci.edu/employment/employ_lecturer.php	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmiddle-of-the-pyramid-mop-2%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnagpur-person-to-head-citi-bank%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2015%2F01%2Fanima-anandkumar-receives-afosr-young-investigator-award%2F	incomplete
ngs.ics.uci.edu/grand-challenge-for-ai/feed	complete
cloudberry.ics.uci.edu/2016-09-23-APWeb/ada.suda.edu.cn/apweb2016	complete
ngs.ics.uci.edu/steering-wheel-and-search-as-a-conversation	complete
cml.ics.uci.edu/2014/06/center-member-smyth-to-head-new-data-science-initiative/feed	incomplete
ngs.ics.uci.edu/giving-back-to-society-gates-and-buffett	complete
ngs.ics.uci.edu/objective-self-2-garbage-data-results-in-garbage-models	incomplete
ngs.ics.uci.edu/techology-propels-health	complete
ngs.ics.uci.edu/quantifying-semantic-gap/feed	complete
cml.ics.uci.edu?p=602	complete
wics.ics.uci.edu?p=1112	incomplete
